A3.MV.4691,2020-06-26T13:50:04.616+02:00,49.54646,6.12351,inboundTowardsTown,A3,119.0,1055,4.0
A3.MV.8246,2020-06-26T13:50:04.616+02:00,49.51656,6.116487,inboundTowardsTown,A3,104.0,2614,9.0
A3.VM.100,2020-06-26T13:50:04.616+02:00,49.584515,6.1329575,outboundFromTown,A3,55.0,947,51.0
A3.VM.2600,2020-06-26T13:50:04.616+02:00,49.564346,6.1289425,outboundFromTown,A3,103.0,1726,11.0
A3.VM.3485,2020-06-26T13:50:04.616+02:00,49.556465,6.129537,outboundFromTown,A3,88.0,1521,12.0
A3.VM.1482,2020-06-26T13:50:04.616+02:00,49.573933,6.124383,outboundFromTown,A3,93.0,727,2.0
A3.MV.100,2020-06-26T13:50:04.616+02:00,49.58445,6.1330843,inboundTowardsTown,A3,39.0,974,37.0
A3.VM.10437,2020-06-26T13:50:04.616+02:00,49.497154,6.116879,outboundFromTown,A3,119.0,1834,6.0
A3.VM.4691,2020-06-26T13:50:04.616+02:00,49.54654,6.1233454,outboundFromTown,A3,77.0,1057,9.0
A3.VM.7280,2020-06-26T13:50:04.616+02:00,49.525143,6.1148477,outboundFromTown,A3,117.0,2576,6.0
A3.MV.9438,2020-06-26T13:50:04.616+02:00,49.505974,6.1146946,inboundTowardsTown,A3,110.0,2238,9.0
A3.MV.10437,2020-06-26T13:50:04.616+02:00,49.497135,6.117091,inboundTowardsTown,A3,100.0,1464,6.0
A3.VM.8246,2020-06-26T13:50:04.616+02:00,49.516594,6.116341,outboundFromTown,A3,104.0,2808,7.0
A3.MV.7280,2020-06-26T13:50:04.616+02:00,49.52514,6.1150427,inboundTowardsTown,A3,102.0,2427,12.0
A3.MV.3490,2020-06-26T13:50:04.616+02:00,49.55639,6.1296916,inboundTowardsTown,A3,107.0,2764,12.0
A3.VM.11397,2020-06-26T13:50:04.616+02:00,49.48853,6.1170635,outboundFromTown,A3,118.0,2172,14.0
A3.VM.5913,2020-06-26T13:50:04.616+02:00,49.537243,6.114505,outboundFromTown,A3,99.0,2924,10.0
A3.VM.3490,2020-06-26T13:50:04.616+02:00,49.55642,6.1295276,outboundFromTown,A3,102.0,3010,14.0
A3.MV.1482,2020-06-26T13:50:04.616+02:00,49.573914,6.1245337,inboundTowardsTown,A3,102.0,763,3.0
A3.MV.11397,2020-06-26T13:50:04.616+02:00,49.488506,6.1172314,inboundTowardsTown,A3,106.0,2068,10.0
A3.MV.2600,2020-06-26T13:50:04.616+02:00,49.56435,6.129122,inboundTowardsTown,A3,103.0,2714,12.0
A3.VM.2600,2020-06-26T14:50:04.143+02:00,49.564346,6.1289425,outboundFromTown,A3,69.0,2542,17.0
A3.VM.11397,2020-06-26T14:50:04.143+02:00,49.48853,6.1170635,outboundFromTown,A3,58.0,2734,27.0
A3.VM.3490,2020-06-26T14:50:04.143+02:00,49.55642,6.1295276,outboundFromTown,A3,99.0,3674,13.0
A3.VM.100,2020-06-26T14:50:04.143+02:00,49.584515,6.1329575,outboundFromTown,A3,54.0,1042,3.0
A3.VM.4691,2020-06-26T14:50:04.143+02:00,49.54654,6.1233454,outboundFromTown,A3,56.0,1203,4.0
A3.MV.4691,2020-06-26T14:50:04.143+02:00,49.54646,6.12351,inboundTowardsTown,A3,115.0,979,1.0
A3.VM.3485,2020-06-26T14:50:04.143+02:00,49.556465,6.129537,outboundFromTown,A3,91.0,1760,7.0
A3.VM.9438,2020-06-26T14:50:04.143+02:00,49.50599,6.114526,outboundFromTown,A3,63.0,3294,17.0
A3.MV.10437,2020-06-26T14:50:04.143+02:00,49.497135,6.117091,inboundTowardsTown,A3,106.0,1170,7.0
A3.MV.7280,2020-06-26T14:50:04.143+02:00,49.52514,6.1150427,inboundTowardsTown,A3,106.0,2168,9.0
A3.VM.8246,2020-06-26T14:50:04.143+02:00,49.516594,6.116341,outboundFromTown,A3,74.0,3546,14.0
A3.MV.3490,2020-06-26T14:50:04.143+02:00,49.55639,6.1296916,inboundTowardsTown,A3,107.0,2578,11.0
A3.MV.100,2020-06-26T14:50:04.143+02:00,49.58445,6.1330843,inboundTowardsTown,A3,38.0,962,23.0
A3.MV.11397,2020-06-26T14:50:04.143+02:00,49.488506,6.1172314,inboundTowardsTown,A3,101.0,1632,12.0
A3.MV.9438,2020-06-26T14:50:04.143+02:00,49.505974,6.1146946,inboundTowardsTown,A3,116.0,1934,7.0
A3.VM.10437,2020-06-26T14:50:04.143+02:00,49.497154,6.116879,outboundFromTown,A3,21.0,2261,8.0
A3.MV.1482,2020-06-26T14:50:04.143+02:00,49.573914,6.1245337,inboundTowardsTown,A3,96.0,710,3.0
A3.VM.7280,2020-06-26T14:50:04.143+02:00,49.525143,6.1148477,outboundFromTown,A3,54.0,3268,16.0
A3.MV.2600,2020-06-26T14:50:04.143+02:00,49.56435,6.129122,inboundTowardsTown,A3,102.0,2513,11.0
A3.VM.5913,2020-06-26T14:50:04.143+02:00,49.537243,6.114505,outboundFromTown,A3,65.0,3538,17.0
A3.MV.8246,2020-06-26T14:50:04.143+02:00,49.51656,6.116487,inboundTowardsTown,A3,106.0,2318,7.0
A3.VM.1482,2020-06-26T14:50:04.143+02:00,49.573933,6.124383,outboundFromTown,A3,81.0,758,3.0
