A7.NTGRF.6875,2020-06-27T09:05:10.581+02:00,49.69404,6.164038,outboundFromTown,A7,99.0,460,1.0
A7.FN.800,2020-06-27T09:05:10.581+02:00,49.647045,6.187035,inboundTowardsTown,A7,103.0,762,4.0
A7.NTSTF.2212,2020-06-27T09:05:10.581+02:00,49.65746,6.177118,outboundFromTown,A7,93.0,470,1.0
A7.FN.3905,2020-06-27T09:05:10.581+02:00,49.667835,6.1600833,inboundTowardsTown,A7,114.0,532,1.0
A7.FTGRN.8169,2020-06-27T09:05:10.581+02:00,49.704117,6.1555305,inboundTowardsTown,A7,103.0,529,1.0
A7.NF.3905,2020-06-27T09:05:10.581+02:00,49.667885,6.1602383,outboundFromTown,A7,112.0,469,1.0
A7.FN.5909,2020-06-27T09:05:10.581+02:00,49.685577,6.1613483,inboundTowardsTown,A7,108.0,514,1.0
A7.FN.16250,2020-06-27T09:05:10.581+02:00,49.750317,6.090409,inboundTowardsTown,A7,123.0,129,0.0
A7.FTSTN.2212,2020-06-27T09:05:10.581+02:00,49.657337,6.176909,inboundTowardsTown,A7,95.0,526,1.0
A7.FTGRN.7423,2020-06-27T09:05:10.581+02:00,49.698742,6.161473,inboundTowardsTown,A7,102.0,563,1.0
A7.FTGRN.6875,2020-06-27T09:05:10.581+02:00,49.694054,6.1635594,inboundTowardsTown,A7,102.0,555,1.0
A7.NF.5909,2020-06-27T09:05:10.581+02:00,49.685547,6.1615934,outboundFromTown,A7,101.0,455,1.0
A7.NF.9570,2020-06-27T09:05:10.581+02:00,49.706795,6.1380067,outboundFromTown,A7,102.0,355,1.0
A7.NF.16250,2020-06-27T09:05:10.581+02:00,49.75004,6.090477,outboundFromTown,A7,105.0,530,2.0
A7.NF.800,2020-06-27T09:05:10.581+02:00,49.647083,6.1871963,outboundFromTown,A7,98.0,703,2.0
A7.FTGRN.8989,2020-06-27T09:05:10.581+02:00,49.70715,6.1453667,inboundTowardsTown,A7,98.0,524,0.0
A7.NTGRF.8169,2020-06-27T09:05:10.581+02:00,49.704235,6.15616,outboundFromTown,A7,98.0,463,1.0
A7.FN.9570,2020-06-27T09:05:10.581+02:00,49.706535,6.137423,inboundTowardsTown,A7,105.0,375,1.0
A7.NTGRF.7423,2020-06-27T09:05:10.581+02:00,49.698784,6.162044,outboundFromTown,A7,100.0,464,1.0
A7.NTSTF.3010,2020-06-27T09:05:10.581+02:00,49.662228,6.168862,outboundFromTown,A7,96.0,467,1.0
A7.NTGRF.8990,2020-06-27T09:05:10.581+02:00,49.707363,6.145959,outboundFromTown,A7,97.0,470,1.0
A7.FTSTN.3010,2020-06-27T09:05:10.581+02:00,49.662113,6.168659,inboundTowardsTown,A7,94.0,530,1.0
A7.NTGRF.6875,2020-06-27T09:05:10.581+02:00,49.69404,6.164038,outboundFromTown,A7,99.0,460,1.0
A7.FN.800,2020-06-27T09:05:10.581+02:00,49.647045,6.187035,inboundTowardsTown,A7,103.0,762,4.0
A7.NTSTF.2212,2020-06-27T09:05:10.581+02:00,49.65746,6.177118,outboundFromTown,A7,93.0,470,1.0
A7.FN.3905,2020-06-27T09:05:10.581+02:00,49.667835,6.1600833,inboundTowardsTown,A7,114.0,532,1.0
A7.FTGRN.8169,2020-06-27T09:05:10.581+02:00,49.704117,6.1555305,inboundTowardsTown,A7,103.0,529,1.0
A7.NF.3905,2020-06-27T09:05:10.581+02:00,49.667885,6.1602383,outboundFromTown,A7,112.0,469,1.0
A7.FN.5909,2020-06-27T09:05:10.581+02:00,49.685577,6.1613483,inboundTowardsTown,A7,108.0,514,1.0
A7.FN.16250,2020-06-27T09:05:10.581+02:00,49.750317,6.090409,inboundTowardsTown,A7,123.0,129,0.0
A7.FTSTN.2212,2020-06-27T09:05:10.581+02:00,49.657337,6.176909,inboundTowardsTown,A7,95.0,526,1.0
A7.FTGRN.7423,2020-06-27T09:05:10.581+02:00,49.698742,6.161473,inboundTowardsTown,A7,102.0,563,1.0
A7.FTGRN.6875,2020-06-27T09:05:10.581+02:00,49.694054,6.1635594,inboundTowardsTown,A7,102.0,555,1.0
A7.NF.5909,2020-06-27T09:05:10.581+02:00,49.685547,6.1615934,outboundFromTown,A7,101.0,455,1.0
A7.NF.9570,2020-06-27T09:05:10.581+02:00,49.706795,6.1380067,outboundFromTown,A7,102.0,355,1.0
A7.NF.16250,2020-06-27T09:05:10.581+02:00,49.75004,6.090477,outboundFromTown,A7,105.0,530,2.0
A7.NF.800,2020-06-27T09:05:10.581+02:00,49.647083,6.1871963,outboundFromTown,A7,98.0,703,2.0
A7.FTGRN.8989,2020-06-27T09:05:10.581+02:00,49.70715,6.1453667,inboundTowardsTown,A7,98.0,524,0.0
A7.NTGRF.8169,2020-06-27T09:05:10.581+02:00,49.704235,6.15616,outboundFromTown,A7,98.0,463,1.0
A7.FN.9570,2020-06-27T09:05:10.581+02:00,49.706535,6.137423,inboundTowardsTown,A7,105.0,375,1.0
A7.NTGRF.7423,2020-06-27T09:05:10.581+02:00,49.698784,6.162044,outboundFromTown,A7,100.0,464,1.0
A7.NTSTF.3010,2020-06-27T09:05:10.581+02:00,49.662228,6.168862,outboundFromTown,A7,96.0,467,1.0
