A6.GW.15470,2020-06-27T09:05:08.887+02:00,49.6353,5.9761806,outboundFromTown,A6,114.0,570,1.0
A6.WG.5968,2020-06-27T09:05:08.887+02:00,49.611584,6.082029,inboundTowardsTown,A6,114.0,1358,5.0
A6.GW.3780,2020-06-27T09:05:08.887+02:00,49.59221,6.0819373,outboundFromTown,A6,85.0,1030,7.0
A6.WG.5000,2020-06-27T09:05:08.887+02:00,49.60296,6.0802593,inboundTowardsTown,A6,114.0,1560,6.0
A6.WG.12336,2020-06-27T09:05:08.887+02:00,49.638184,6.018304,inboundTowardsTown,A6,108.0,1449,4.0
A6.GW.7700,2020-06-27T09:05:08.887+02:00,49.62619,6.078288,outboundFromTown,A6,106.0,1053,9.0
A6.WG.1280,2020-06-27T09:05:08.887+02:00,49.578514,6.1072807,inboundTowardsTown,A6,98.0,1780,6.0
A6.WG.19657,2020-06-27T09:05:08.887+02:00,49.637024,5.9185495,inboundTowardsTown,A6,123.0,1197,3.0
A6.WG.3780,2020-06-27T09:05:08.887+02:00,49.592113,6.0818105,inboundTowardsTown,A6,131.0,1037,5.0
A6.GW.9379,2020-06-27T09:05:08.887+02:00,49.630505,6.056662,outboundFromTown,A6,119.0,836,5.0
A6.WG.5001,2020-06-27T09:05:08.887+02:00,49.602966,6.0802608,inboundTowardsTown,A6,105.0,1590,7.0
A6.WG.19871,2020-06-27T09:05:08.887+02:00,49.63735,5.91563,inboundTowardsTown,A6,115.0,805,5.0
A6.WG.7747,2020-06-27T09:05:08.887+02:00,49.626354,6.0777364,inboundTowardsTown,A6,92.0,1504,7.0
A6.WG.3052,2020-06-27T09:05:08.887+02:00,49.586376,6.0866084,inboundTowardsTown,A6,108.0,1269,5.0
A6.WG.9357,2020-06-27T09:05:08.887+02:00,49.630405,6.0569644,inboundTowardsTown,A6,106.0,1464,6.0
A6.GW.14318,2020-06-27T09:05:08.887+02:00,49.63525,5.991916,outboundFromTown,A6,117.0,658,3.0
A6.WG.6586,2020-06-27T09:05:08.887+02:00,49.617085,6.0831747,inboundTowardsTown,A6,77.0,1437,8.0
A6.WG.15470,2020-06-27T09:05:08.887+02:00,49.635193,5.9761567,inboundTowardsTown,A6,113.0,1315,5.0
A6.WG.16602,2020-06-27T09:05:08.887+02:00,49.635674,5.960613,inboundTowardsTown,A6,124.0,1332,4.0
A6.WG.14317,2020-06-27T09:05:08.887+02:00,49.635143,5.9919386,inboundTowardsTown,A6,106.0,1382,4.0
A6.GW.5000,2020-06-27T09:05:08.887+02:00,49.603012,6.0804605,outboundFromTown,A6,114.0,1518,5.0
A6.GW.5968,2020-06-27T09:05:08.887+02:00,49.611637,6.0822234,outboundFromTown,A6,94.0,1118,5.0
A6.GW.1280,2020-06-27T09:05:08.887+02:00,49.578682,6.107315,outboundFromTown,A6,123.0,1546,3.0
A6.GW.12477,2020-06-27T09:05:08.887+02:00,49.638573,6.0164175,outboundFromTown,A6,112.0,874,5.0
A6.GW.19871,2020-06-27T09:05:08.887+02:00,49.637455,5.915651,outboundFromTown,A6,116.0,636,3.0
A6.GW.2178,2020-06-27T09:05:08.887+02:00,49.581318,6.0956864,outboundFromTown,A6,103.0,1660,6.0
A6.WG.12477,2020-06-27T09:05:08.887+02:00,49.638462,6.0164022,inboundTowardsTown,A6,117.0,1387,4.0
A6.WG.10430,2020-06-27T09:05:08.887+02:00,49.63113,6.042217,inboundTowardsTown,A6,121.0,1392,4.0
A6.WG.16607,2020-06-27T09:05:08.887+02:00,49.63567,5.960544,inboundTowardsTown,A6,113.0,1366,4.0
A6.GW.3052,2020-06-27T09:05:08.887+02:00,49.586502,6.086725,outboundFromTown,A6,89.0,1440,6.0
A6.WG.15488,2020-06-27T09:05:08.887+02:00,49.635227,5.975913,inboundTowardsTown,A6,110.0,1371,5.0
A6.GW.18762,2020-06-27T09:05:08.887+02:00,49.63597,5.9308195,outboundFromTown,A6,112.0,642,3.0
A6.GW.16602,2020-06-27T09:05:08.887+02:00,49.635777,5.96062,outboundFromTown,A6,115.0,615,3.0
A6.WG.14318,2020-06-27T09:05:08.887+02:00,49.63514,5.9919252,inboundTowardsTown,A6,115.0,1217,4.0
A6.WG.10413,2020-06-27T09:05:08.887+02:00,49.631092,6.042445,inboundTowardsTown,A6,121.0,1443,3.0
A6.WG.8100,2020-06-27T09:05:08.887+02:00,49.62815,6.0737276,inboundTowardsTown,A6,109.0,1500,5.0
A6.GW.10430,2020-06-27T09:05:08.887+02:00,49.63124,6.0422354,outboundFromTown,A6,98.0,360,4.0
A6.WG.2178,2020-06-27T09:05:08.887+02:00,49.581215,6.095642,inboundTowardsTown,A6,99.0,1782,8.0
A6.WG.18153,2020-06-27T09:05:08.887+02:00,49.63607,5.9392214,inboundTowardsTown,A6,114.0,1189,4.0
A6.WG.18762,2020-06-27T09:05:08.887+02:00,49.635864,5.930803,inboundTowardsTown,A6,122.0,1190,4.0
A6.WG.9379,2020-06-27T09:05:08.887+02:00,49.630398,6.05666,inboundTowardsTown,A6,111.0,1410,6.0
A6.GW.15470,2020-06-27T09:05:08.887+02:00,49.6353,5.9761806,outboundFromTown,A6,114.0,570,1.0
A6.WG.5968,2020-06-27T09:05:08.887+02:00,49.611584,6.082029,inboundTowardsTown,A6,114.0,1358,5.0
A6.GW.3780,2020-06-27T09:05:08.887+02:00,49.59221,6.0819373,outboundFromTown,A6,85.0,1030,7.0
A6.WG.5000,2020-06-27T09:05:08.887+02:00,49.60296,6.0802593,inboundTowardsTown,A6,114.0,1560,6.0
A6.WG.12336,2020-06-27T09:05:08.887+02:00,49.638184,6.018304,inboundTowardsTown,A6,108.0,1449,4.0
A6.GW.7700,2020-06-27T09:05:08.887+02:00,49.62619,6.078288,outboundFromTown,A6,106.0,1053,9.0
A6.WG.1280,2020-06-27T09:05:08.887+02:00,49.578514,6.1072807,inboundTowardsTown,A6,98.0,1780,6.0
A6.WG.19657,2020-06-27T09:05:08.887+02:00,49.637024,5.9185495,inboundTowardsTown,A6,123.0,1197,3.0
A6.WG.3780,2020-06-27T09:05:08.887+02:00,49.592113,6.0818105,inboundTowardsTown,A6,131.0,1037,5.0
A6.GW.9379,2020-06-27T09:05:08.887+02:00,49.630505,6.056662,outboundFromTown,A6,119.0,836,5.0
A6.WG.5001,2020-06-27T09:05:08.887+02:00,49.602966,6.0802608,inboundTowardsTown,A6,105.0,1590,7.0
A6.WG.19871,2020-06-27T09:05:08.887+02:00,49.63735,5.91563,inboundTowardsTown,A6,115.0,805,5.0
A6.WG.7747,2020-06-27T09:05:08.887+02:00,49.626354,6.0777364,inboundTowardsTown,A6,92.0,1504,7.0
A6.WG.3052,2020-06-27T09:05:08.887+02:00,49.586376,6.0866084,inboundTowardsTown,A6,108.0,1269,5.0
A6.WG.9357,2020-06-27T09:05:08.887+02:00,49.630405,6.0569644,inboundTowardsTown,A6,106.0,1464,6.0
A6.GW.14318,2020-06-27T09:05:08.887+02:00,49.63525,5.991916,outboundFromTown,A6,117.0,658,3.0
A6.WG.6586,2020-06-27T09:05:08.887+02:00,49.617085,6.0831747,inboundTowardsTown,A6,77.0,1437,8.0
A6.WG.15470,2020-06-27T09:05:08.887+02:00,49.635193,5.9761567,inboundTowardsTown,A6,113.0,1315,5.0
A6.WG.16602,2020-06-27T09:05:08.887+02:00,49.635674,5.960613,inboundTowardsTown,A6,124.0,1332,4.0
A6.WG.14317,2020-06-27T09:05:08.887+02:00,49.635143,5.9919386,inboundTowardsTown,A6,106.0,1382,4.0
A6.GW.5000,2020-06-27T09:05:08.887+02:00,49.603012,6.0804605,outboundFromTown,A6,114.0,1518,5.0
A6.GW.5968,2020-06-27T09:05:08.887+02:00,49.611637,6.0822234,outboundFromTown,A6,94.0,1118,5.0
A6.GW.1280,2020-06-27T09:05:08.887+02:00,49.578682,6.107315,outboundFromTown,A6,123.0,1546,3.0
A6.GW.12477,2020-06-27T09:05:08.887+02:00,49.638573,6.0164175,outboundFromTown,A6,112.0,874,5.0
A6.GW.19871,2020-06-27T09:05:08.887+02:00,49.637455,5.915651,outboundFromTown,A6,116.0,636,3.0
A6.GW.2178,2020-06-27T09:05:08.887+02:00,49.581318,6.0956864,outboundFromTown,A6,103.0,1660,6.0
A6.WG.12477,2020-06-27T09:05:08.887+02:00,49.638462,6.0164022,inboundTowardsTown,A6,117.0,1387,4.0
A6.WG.10430,2020-06-27T09:05:08.887+02:00,49.63113,6.042217,inboundTowardsTown,A6,121.0,1392,4.0
A6.WG.16607,2020-06-27T09:05:08.887+02:00,49.63567,5.960544,inboundTowardsTown,A6,113.0,1366,4.0
A6.GW.3052,2020-06-27T09:05:08.887+02:00,49.586502,6.086725,outboundFromTown,A6,89.0,1440,6.0
A6.WG.15488,2020-06-27T09:05:08.887+02:00,49.635227,5.975913,inboundTowardsTown,A6,110.0,1371,5.0
A6.GW.18762,2020-06-27T09:05:08.887+02:00,49.63597,5.9308195,outboundFromTown,A6,112.0,642,3.0
A6.GW.16602,2020-06-27T09:05:08.887+02:00,49.635777,5.96062,outboundFromTown,A6,115.0,615,3.0
A6.WG.14318,2020-06-27T09:05:08.887+02:00,49.63514,5.9919252,inboundTowardsTown,A6,115.0,1217,4.0
A6.WG.10413,2020-06-27T09:05:08.887+02:00,49.631092,6.042445,inboundTowardsTown,A6,121.0,1443,3.0
A6.WG.8100,2020-06-27T09:05:08.887+02:00,49.62815,6.0737276,inboundTowardsTown,A6,109.0,1500,5.0
A6.GW.10430,2020-06-27T09:05:08.887+02:00,49.63124,6.0422354,outboundFromTown,A6,98.0,360,4.0
A6.WG.2178,2020-06-27T09:05:08.887+02:00,49.581215,6.095642,inboundTowardsTown,A6,99.0,1782,8.0
A6.WG.18153,2020-06-27T09:05:08.887+02:00,49.63607,5.9392214,inboundTowardsTown,A6,114.0,1189,4.0
A6.WG.18762,2020-06-27T09:05:08.887+02:00,49.635864,5.930803,inboundTowardsTown,A6,122.0,1190,4.0
A6.WG.9379,2020-06-27T09:05:08.887+02:00,49.630398,6.05666,inboundTowardsTown,A6,111.0,1410,6.0
A6.WG.1280,2020-07-01T13:50:10.313+02:00,49.578514,6.1072807,inboundTowardsTown,A6,90.0,3193,9.0
A6.WG.10413,2020-07-01T13:50:10.313+02:00,49.631092,6.042445,inboundTowardsTown,A6,104.0,2170,8.0
