A13.PS.40792,2020-06-27T09:05:15.925+02:00,49.47833,6.3647065,outboundFromTown,A13,115.0,291,1.0
A13.PTMAS.39179,2020-06-27T09:05:15.925+02:00,49.48007,6.3432813,outboundFromTown,A13,88.0,405,2.0
A13.SP.6630,2020-06-27T09:05:15.925+02:00,49.529076,5.9635634,outboundFromTown,A13,99.0,619,2.0
A13.PS.17097,2020-06-27T09:05:15.925+02:00,49.50012,6.0745087,outboundFromTown,A13,113.0,963,3.0
A13.SP.7944,2020-06-27T09:05:15.925+02:00,49.518887,5.9724183,outboundFromTown,A13,94.0,640,2.0
A13.SP.37030,2020-06-27T09:05:15.925+02:00,49.493523,6.322498,inboundTowardsTown,A13,127.0,405,1.0
A13.STAEP.4962,2020-06-27T09:05:15.925+02:00,49.53099,5.9418535,outboundFromTown,A13,95.0,619,2.0
A13.PS.35385,2020-06-27T09:05:15.925+02:00,49.502384,6.30545,outboundFromTown,A13,132.0,414,1.0
A13.PTMAS.39685,2020-06-27T09:05:15.925+02:00,49.4782,6.3496256,outboundFromTown,A13,86.0,458,2.0
A13.PS.13460,2020-06-27T09:05:15.925+02:00,49.511395,6.0317016,outboundFromTown,A13,119.0,804,2.0
A13.SP.11615,2020-06-27T09:05:15.925+02:00,49.516773,6.0088205,inboundTowardsTown,A13,105.0,830,2.0
A13.PTAES.4962,2020-06-27T09:05:15.925+02:00,49.530884,5.941764,inboundTowardsTown,A13,107.0,1062,2.0
A13.PS.28585,2020-06-27T09:05:15.925+02:00,49.511475,6.2244225,outboundFromTown,A13,119.0,501,1.0
A13.PTMAS.40350,2020-06-27T09:05:15.925+02:00,49.477604,6.358715,outboundFromTown,A13,99.0,402,2.0
A13.PS.7231,2020-06-27T09:05:15.925+02:00,49.524582,5.968007,inboundTowardsTown,A13,105.0,1071,3.0
A13.PS.6630,2020-06-27T09:05:15.925+02:00,49.528984,5.9634695,inboundTowardsTown,A13,105.0,1042,2.0
A13.PTMOS.33066,2020-06-27T09:05:15.925+02:00,49.51613,6.2833447,outboundFromTown,A13,101.0,503,2.0
A13.STMAP.39175,2020-06-27T09:05:15.925+02:00,49.48024,6.343302,inboundTowardsTown,A13,75.0,424,0.0
A13.PS.3111,2020-06-27T09:05:15.925+02:00,49.539684,5.921911,inboundTowardsTown,A13,102.0,1010,2.0
A13.PS.7944,2020-06-27T09:05:15.925+02:00,49.5188,5.972255,inboundTowardsTown,A13,94.0,1027,2.0
A13.SP.40792,2020-06-27T09:05:15.925+02:00,49.47846,6.3647146,inboundTowardsTown,A13,86.0,287,1.0
A13.PS.37030,2020-06-27T09:05:15.925+02:00,49.493404,6.322487,outboundFromTown,A13,130.0,60,0.0
A13.SP.7456,2020-06-27T09:05:15.925+02:00,49.52284,5.9695,outboundFromTown,A13,93.0,636,3.0
A13.PS.11615,2020-06-27T09:05:15.925+02:00,49.516632,6.008747,outboundFromTown,A13,97.0,866,3.0
A13.STMAP.40334,2020-06-27T09:05:15.925+02:00,49.477745,6.3585167,inboundTowardsTown,A13,72.0,403,2.0
A13.PS.38620,2020-06-27T09:05:15.925+02:00,49.483368,6.337491,outboundFromTown,A13,111.0,409,1.0
A13.SP.28585,2020-06-27T09:05:15.925+02:00,49.511597,6.2243915,inboundTowardsTown,A13,116.0,607,3.0
A13.SP.23974,2020-06-27T09:05:15.925+02:00,49.508263,6.163663,inboundTowardsTown,A13,129.0,758,2.0
